id,zipcode,city,state_abbr,city_state,state,lat,lon,population,median_age,household_income,per_capita_income,monthly_housing_cost,avg_household_size_by_tenure
26,10456,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,92712.0,30.0,25868.0,13274.0,29771.0,3.03
27,10457,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,74010.0,29.6,25967.0,13626.0,24089.0,2.95
28,10458,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,81698.0,29.1,30339.0,15656.0,27000.0,2.9
29,10459,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,47972.0,29.8,24805.0,13167.0,15870.0,2.97
30,10460,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,60266.0,30.8,24086.0,13186.0,19974.0,2.95
31,10461,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,50255.0,38.1,55332.0,28443.0,18881.0,2.6
32,10462,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,78725.0,35.1,48315.0,23628.0,29438.0,2.66
33,10463,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,71657.0,37.7,56568.0,31875.0,27607.0,2.5
34,10464,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,4300.0,47.5,76917.0,40808.0,1890.0,2.27
35,10465,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,44950.0,40.5,73068.0,32177.0,15647.0,2.75
36,10466,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,71645.0,35.9,44354.0,21252.0,23056.0,3.07
37,10467,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,103045.0,33.4,34964.0,17484.0,35860.0,2.83
38,10468,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,75537.0,32.0,34988.0,16705.0,25485.0,2.91
39,10469,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,71664.0,38.6,57124.0,23628.0,21821.0,3.16
40,10470,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,14574.0,39.8,58839.0,29849.0,5800.0,2.49
41,10471,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,21601.0,42.7,81594.0,44640.0,8614.0,2.17
42,10472,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,68972.0,31.6,29934.0,14624.0,21756.0,3.14
43,10473,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,61818.0,35.7,36686.0,19146.0,20906.0,2.94
44,10474,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,12793.0,30.0,26901.0,12158.0,3542.0,3.29
45,10475,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,44749.0,46.1,46340.0,25863.0,18664.0,2.32
47,10001,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,23332.0,35.8,85168.0,86347.0,11967.0,1.86
48,10002,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,78096.0,41.1,35594.0,29666.0,33327.0,2.29
49,10003,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,56767.0,32.2,100791.0,85199.0,27258.0,1.7
50,10004,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,3044.0,33.9,123056.0,95707.0,1592.0,1.91
51,10005,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,8710.0,29.5,130116.0,99511.0,4295.0,2.02
52,10006,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,3277.0,31.0,125364.0,100788.0,1776.0,1.85
53,10007,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,6740.0,35.9,234958.0,166343.0,2743.0,2.13
55,10009,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,59799.0,36.3,60788.0,46499.0,30062.0,1.97
56,10010,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,32854.0,35.0,110142.0,83240.0,16070.0,1.83
57,10011,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,50404.0,39.9,114134.0,113379.0,28738.0,1.7
58,10012,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,24536.0,34.1,101815.0,79481.0,12240.0,1.89
59,10013,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,28211.0,36.9,104167.0,108003.0,11934.0,2.2
60,10014,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,31464.0,36.6,119026.0,115888.0,18671.0,1.66
61,10016,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,50444.0,33.3,102703.0,87451.0,28359.0,1.72
62,10017,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,16533.0,37.7,106795.0,103346.0,10134.0,1.62
63,10018,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,9684.0,31.2,105479.0,81964.0,4956.0,1.94
64,10019,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,39505.0,39.2,94477.0,90151.0,23465.0,1.66
66,10021,NEW YORK,NY,"NEW YORK, NY",New York,40.77,-73.95,45261.0,38.4,115681.0,116440.0,24558.0,1.82
67,10022,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,30262.0,45.9,123693.0,133504.0,17619.0,1.68
68,10023,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,60307.0,42.5,115080.0,111473.0,33144.0,1.77
69,10024,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,58516.0,43.0,118594.0,106735.0,28809.0,2.0
70,10025,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,94717.0,40.6,80025.0,63711.0,42783.0,2.09
71,10026,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,38540.0,34.4,52082.0,36542.0,14803.0,2.53
72,10027,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,64120.0,30.6,42754.0,28396.0,22933.0,2.48
73,10028,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,48205.0,39.6,111302.0,108183.0,25837.0,1.86
74,10029,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,79411.0,33.6,32500.0,27030.0,30640.0,2.48
75,10030,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,30358.0,34.1,33720.0,24542.0,11878.0,2.5
76,10031,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,60778.0,34.4,41848.0,24556.0,21881.0,2.76
77,10032,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,63189.0,34.2,40054.0,20843.0,20140.0,3.09
78,10033,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,59353.0,35.4,46349.0,24421.0,19426.0,3.01
79,10034,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,43951.0,35.7,45643.0,24538.0,15841.0,2.77
82,00714,ARROYO,PR,"ARROYO, PR",,17.97,-66.06,18640.0,37.9,16538.0,7699.0,6168.0,3.02
83,00616,BAJADERO,PR,"BAJADERO, PR",,18.4,-66.66,10321.0,43.9,14490.0,8662.0,3499.0,2.93
84,00617,BARCELONETA,PR,"BARCELONETA, PR",,18.45,-66.53,24648.0,38.1,15645.0,8257.0,8334.0,2.95
85,00794,BARRANQUITAS,PR,"BARRANQUITAS, PR",,18.18,-66.3,29635.0,34.7,14785.0,7379.0,9404.0,3.11
86,00622,BOQUERON,PR,"BOQUERON, PR",,17.99,-67.15,7385.0,45.9,16784.0,11671.0,2503.0,2.93
87,00623,CABO ROJO,PR,"CABO ROJO, PR",,18.08,-67.14,42711.0,41.2,17134.0,9515.0,14627.0,2.91
88,00627,CAMUY,PR,"CAMUY, PR",,18.48,-66.84,33481.0,39.1,17206.0,9271.0,11816.0,2.82
89,00729,CANOVANAS,PR,"CANOVANAS, PR",,18.37,-65.9,52897.0,38.0,20805.0,10656.0,16532.0,3.19
90,00979,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,15019.0,49.6,35251.0,28053.0,7732.0,1.94
92,00982,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,14874.0,43.0,25362.0,13301.0,5893.0,2.52
93,00983,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,38533.0,40.4,27612.0,13459.0,14554.0,2.64
95,00985,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,33320.0,41.0,24091.0,13108.0,12754.0,2.6
97,00987,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,58705.0,37.6,31758.0,15522.0,21578.0,2.71
99,00736,CAYEY,PR,"CAYEY, PR",,18.11,-66.16,49841.0,40.3,20571.0,12183.0,17705.0,2.81
100,00739,CIDRA,PR,"CIDRA, PR",,18.17,-66.15,37558.0,38.2,21818.0,11314.0,12279.0,3.04
101,00769,COAMO,PR,"COAMO, PR",,18.08,-66.36,39630.0,38.7,18578.0,9760.0,13482.0,2.93
102,00782,COMERIO,PR,"COMERIO, PR",,18.22,-66.22,18544.0,37.6,12752.0,6882.0,5813.0,3.19
103,00783,COROZAL,PR,"COROZAL, PR",,18.34,-66.31,34702.0,37.3,14465.0,7762.0,10842.0,3.18
107,00659,HATILLO,PR,"HATILLO, PR",,18.48,-66.82,41327.0,39.8,18480.0,10116.0,14339.0,2.87
108,00660,HORMIGUEROS,PR,"HORMIGUEROS, PR",,18.14,-67.12,16678.0,44.6,20589.0,11432.0,6233.0,2.65
109,00791,HUMACAO,PR,"HUMACAO, PR",,18.15,-65.81,50515.0,40.3,19269.0,11170.0,17175.0,2.91
111,00662,ISABELA,PR,"ISABELA, PR",,18.5,-67.02,41986.0,40.0,16291.0,8663.0,14321.0,2.91
112,00664,JAYUYA,PR,"JAYUYA, PR",,18.22,-66.59,15693.0,35.8,15749.0,7218.0,4749.0,3.26
113,00795,JUANA DIAZ,PR,"JUANA DIAZ, PR",,18.05,-66.5,45852.0,37.1,20459.0,10003.0,15379.0,2.97
114,00777,JUNCOS,PR,"JUNCOS, PR",,18.22,-65.91,40398.0,37.2,19249.0,9467.0,12878.0,3.12
115,00728,PONCE,PR,"PONCE, PR",,17.98,-66.6,41245.0,37.1,18099.0,9069.0,13654.0,2.86
116,00725,CAGUAS,PR,"CAGUAS, PR",,18.23,-66.03,83479.0,39.7,20072.0,12196.0,31237.0,2.64
118,00727,CAGUAS,PR,"CAGUAS, PR",,18.23,-66.03,57079.0,38.2,30890.0,16147.0,20567.0,2.76
120,00735,CEIBA,PR,"CEIBA, PR",,18.26,-65.64,12798.0,40.5,20204.0,10609.0,4658.0,2.74
122,00638,CIALES,PR,"CIALES, PR",,18.33,-66.47,17795.0,39.4,12486.0,7114.0,6000.0,2.96
123,00780,COTO LAUREL,PR,"COTO LAUREL, PR",,18.09,-66.57,11597.0,39.2,20985.0,14145.0,4162.0,2.77
125,00646,DORADO,PR,"DORADO, PR",,18.47,-66.27,38292.0,38.9,27967.0,14416.0,12079.0,3.17
126,00647,ENSENADA,PR,"ENSENADA, PR",,17.96,-66.94,5711.0,45.9,13312.0,7500.0,1818.0,3.13
127,00738,FAJARDO,PR,"FAJARDO, PR",,18.33,-65.65,32409.0,39.9,19809.0,10913.0,12099.0,2.66
128,00650,FLORIDA,PR,"FLORIDA, PR",,18.36,-66.56,14569.0,37.7,15807.0,7242.0,4994.0,2.92
129,00652,GARROCHALES,PR,"GARROCHALES, PR",,18.45,-66.6,3893.0,39.5,19497.0,10686.0,1367.0,2.76
130,00653,GUANICA,PR,"GUANICA, PR",,17.97,-66.93,12125.0,38.4,13175.0,7070.0,3717.0,3.24
131,00784,GUAYAMA,PR,"GUAYAMA, PR",,17.97,-66.11,41993.0,36.9,15383.0,9123.0,14441.0,2.78
133,00656,GUAYANILLA,PR,"GUAYANILLA, PR",,18.02,-66.79,19996.0,39.2,14828.0,7845.0,6651.0,3.0
134,00965,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,7543.0,39.9,15274.0,9839.0,2821.0,2.64
135,00966,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,15981.0,44.2,50570.0,36079.0,6367.0,2.47
136,00968,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,3293.0,56.6,46047.0,43362.0,1854.0,1.78
137,00969,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,43372.0,40.9,53175.0,27852.0,15818.0,2.72
139,00971,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,28550.0,42.5,20860.0,14020.0,10160.0,2.79
140,00778,GURABO,PR,"GURABO, PR",,18.25,-65.97,46990.0,37.7,31070.0,16238.0,15473.0,3.02
141,00667,LAJAS,PR,"LAJAS, PR",,18.04,-67.06,24492.0,43.4,12736.0,7142.0,8457.0,2.89
143,00669,LARES,PR,"LARES, PR",,18.29,-66.88,27063.0,40.3,12552.0,7994.0,9771.0,2.74
144,00670,LAS MARIAS,PR,"LAS MARIAS, PR",,18.27,-67.06,9087.0,39.4,13209.0,6901.0,3109.0,2.89
145,00771,LAS PIEDRAS,PR,"LAS PIEDRAS, PR",,18.18,-65.86,38132.0,37.6,19982.0,9829.0,12774.0,2.98
148,00934,FORT BUCHANAN,PR,"FORT BUCHANAN, PR",,18.41,-66.11,67.0,38.7,66063.0,51703.0,47.0,1.43
151,00772,LOIZA,PR,"LOIZA, PR",,18.43,-65.88,21096.0,36.6,15725.0,7607.0,6659.0,3.16
152,00773,LUQUILLO,PR,"LUQUILLO, PR",,18.37,-65.71,19237.0,39.6,19658.0,10617.0,6691.0,2.86
153,00674,MANATI,PR,"MANATI, PR",,18.43,-66.48,41545.0,40.3,18549.0,10204.0,15958.0,2.59
154,00606,MARICAO,PR,"MARICAO, PR",,18.18,-66.98,6320.0,42.4,11648.0,5631.0,1975.0,3.19
155,00707,MAUNABO,PR,"MAUNABO, PR",,18.0,-65.9,11506.0,42.6,18815.0,8552.0,4035.0,2.85
157,00680,MAYAGUEZ,PR,"MAYAGUEZ, PR",,18.2,-67.14,50628.0,40.4,14575.0,9596.0,18926.0,2.62
159,00682,MAYAGUEZ,PR,"MAYAGUEZ, PR",,18.2,-67.14,32433.0,36.5,15804.0,10820.0,11733.0,2.74
160,00715,MERCEDITA,PR,"MERCEDITA, PR",,18.0,-66.56,3692.0,41.2,12229.0,6434.0,1268.0,2.87
161,00676,MOCA,PR,"MOCA, PR",,18.39,-67.11,38488.0,37.5,14149.0,7636.0,12550.0,3.04
162,00687,MOROVIS,PR,"MOROVIS, PR",,18.32,-66.4,32087.0,36.0,17649.0,8294.0,9827.0,3.26
163,00718,NAGUABO,PR,"NAGUABO, PR",,18.21,-65.73,26460.0,36.4,18906.0,9789.0,8513.0,3.1
164,00719,NARANJITO,PR,"NARANJITO, PR",,18.3,-66.24,30094.0,37.8,19247.0,9852.0,8820.0,3.4
165,00720,OROCOVIS,PR,"OROCOVIS, PR",,18.22,-66.39,22148.0,36.7,14845.0,7159.0,6735.0,3.27
166,00723,PATILLAS,PR,"PATILLAS, PR",,18.0,-66.01,18135.0,42.7,13975.0,8127.0,6458.0,2.81
167,00624,PENUELAS,PR,"PENUELAS, PR",,18.06,-66.72,23945.0,36.0,16764.0,7650.0,7922.0,3.01
168,00716,PONCE,PR,"PONCE, PR",,17.98,-66.6,29351.0,41.2,18595.0,13606.0,11483.0,2.52
169,00717,PONCE,PR,"PONCE, PR",,17.98,-66.6,17958.0,35.6,11597.0,9079.0,6943.0,2.53
170,00730,PONCE,PR,"PONCE, PR",,17.98,-66.6,33899.0,40.4,15046.0,10380.0,12463.0,2.68
171,00731,PONCE,PR,"PONCE, PR",,17.98,-66.6,14988.0,39.8,16171.0,9064.0,4814.0,3.11
175,00740,PUERTO REAL,PR,"PUERTO REAL, PR",,18.33,-65.63,1503.0,37.7,14500.0,7999.0,592.0,2.54
176,00741,PUNTA SANTIAGO,PR,"PUNTA SANTIAGO, PR",,18.15,-65.76,5042.0,41.0,20363.0,9255.0,1554.0,3.23
177,00678,QUEBRADILLAS,PR,"QUEBRADILLAS, PR",,18.47,-66.93,26490.0,39.6,15208.0,8384.0,9360.0,2.83
178,00677,RINCON,PR,"RINCON, PR",,18.34,-67.25,14755.0,43.7,17881.0,9472.0,5236.0,2.81
181,00745,RIO GRANDE,PR,"RIO GRANDE, PR",,18.38,-65.83,53395.0,39.5,23344.0,10758.0,16545.0,3.17
182,00637,SABANA GRANDE,PR,"SABANA GRANDE, PR",,18.08,-66.96,24013.0,40.6,14877.0,8638.0,7413.0,3.22
183,00688,SABANA HOYOS,PR,"SABANA HOYOS, PR",,18.38,-66.62,12797.0,40.1,14697.0,7930.0,4256.0,2.8
184,00952,SABANA SECA,PR,"SABANA SECA, PR",,18.42,-66.19,9078.0,41.1,16577.0,9257.0,3073.0,2.94
185,00751,SALINAS,PR,"SALINAS, PR",,17.97,-66.29,22110.0,38.6,16177.0,8562.0,8247.0,2.67
186,00690,SAN ANTONIO,PR,"SAN ANTONIO, PR",,18.49,-67.09,5328.0,41.1,20668.0,12086.0,2171.0,2.45
187,00683,SAN GERMAN,PR,"SAN GERMAN, PR",,18.08,-67.04,32058.0,42.6,15198.0,9599.0,11752.0,2.68
188,00901,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,6541.0,41.7,16612.0,26131.0,2782.0,1.93
191,00907,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,17472.0,47.5,31836.0,36291.0,8943.0,1.94
193,00909,SAN JUAN,PR,"SAN JUAN, PR",,18.44,-66.06,5563.0,38.4,16219.0,12808.0,2520.0,2.18
195,00911,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,7227.0,48.7,29325.0,28657.0,3868.0,1.84
196,00912,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,5758.0,42.6,20663.0,15395.0,2438.0,2.22
197,00913,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,8333.0,27.1,6989.0,8087.0,3420.0,2.44
199,00915,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,28173.0,38.9,13573.0,8810.0,11411.0,2.45
201,00917,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,19005.0,45.3,13913.0,12866.0,8193.0,2.28
202,00918,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,16400.0,42.0,21030.0,20556.0,8030.0,2.04
204,00920,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,17576.0,44.0,25591.0,14263.0,7131.0,2.46
205,00921,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,36104.0,37.1,18334.0,11886.0,13945.0,2.55
207,00923,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,25745.0,39.8,14631.0,10920.0,10379.0,2.45
208,00924,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,54062.0,37.7,18535.0,11850.0,20004.0,2.65
209,00925,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,6924.0,31.6,10247.0,10511.0,3135.0,1.84
210,00926,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,101337.0,41.4,32583.0,21693.0,37771.0,2.65
211,00927,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,14229.0,45.2,32083.0,25057.0,6049.0,2.33
219,00956,BAYAMON,PR,"BAYAMON, PR",,18.28,-66.13,71602.0,39.6,22432.0,11296.0,26169.0,2.69
220,00957,BAYAMON,PR,"BAYAMON, PR",,18.28,-66.13,42155.0,38.8,23886.0,12442.0,15220.0,2.75
222,00959,BAYAMON,PR,"BAYAMON, PR",,18.28,-66.13,48349.0,40.2,28215.0,15518.0,18795.0,2.55
239,02478,BELMONT,MA,"BELMONT, MA",Massachusetts,42.39,-71.18,25548.0,41.3,114082.0,60018.0,9633.0,2.62
241,02445,BROOKLINE,MA,"BROOKLINE, MA",Massachusetts,42.32,-71.14,21029.0,34.7,102539.0,61379.0,8432.0,2.46
242,02446,BROOKLINE,MA,"BROOKLINE, MA",Massachusetts,42.32,-71.14,29589.0,32.4,93750.0,59171.0,13235.0,2.18
244,02420,LEXINGTON,MA,"LEXINGTON, MA",Massachusetts,42.44,-71.23,14325.0,45.9,156042.0,69249.0,4967.0,2.82
245,02421,LEXINGTON,MA,"LEXINGTON, MA",Massachusetts,42.44,-71.23,18611.0,44.1,149414.0,70587.0,6635.0,2.77
246,02492,NEEDHAM,MA,"NEEDHAM, MA",Massachusetts,42.28,-71.24,20185.0,43.6,144898.0,69510.0,6880.0,2.84
247,02494,NEEDHAM HEIGHTS,MA,"NEEDHAM HEIGHTS, MA",Massachusetts,42.28,-71.24,9982.0,42.3,125481.0,62104.0,3554.0,2.73
249,02458,NEWTON,MA,"NEWTON, MA",Massachusetts,42.33,-71.2,12868.0,41.4,100768.0,64707.0,4937.0,2.57
250,02459,NEWTON CENTER,MA,"NEWTON CENTER, MA",Massachusetts,42.31,-71.19,19020.0,42.5,150282.0,75385.0,6553.0,2.61
251,02460,NEWTONVILLE,MA,"NEWTONVILLE, MA",Massachusetts,42.35,-71.2,10125.0,39.1,121250.0,62871.0,3810.0,2.65
252,02461,NEWTON HIGHLANDS,MA,"NEWTON HIGHLANDS, MA",Massachusetts,42.31,-71.2,7267.0,43.9,156000.0,71487.0,2628.0,2.77
253,02462,NEWTON LOWER FALLS,MA,"NEWTON LOWER FALLS, MA",Massachusetts,42.33,-71.25,1419.0,53.5,106324.0,66911.0,594.0,2.2
254,02464,NEWTON UPPER FALLS,MA,"NEWTON UPPER FALLS, MA",Massachusetts,42.31,-71.22,3136.0,40.8,95750.0,51315.0,1279.0,2.38
255,02465,WEST NEWTON,MA,"WEST NEWTON, MA",Massachusetts,42.35,-71.22,11875.0,44.0,133958.0,72530.0,4311.0,2.7
256,02466,AUBURNDALE,MA,"AUBURNDALE, MA",Massachusetts,42.34,-71.24,8573.0,34.5,107717.0,48080.0,2838.0,2.51
258,00961,BAYAMON,PR,"BAYAMON, PR",,18.41,-66.15,30655.0,42.1,28203.0,16501.0,11402.0,2.51
259,00962,CATANO,PR,"CATANO, PR",,18.43,-66.11,20509.0,36.6,15782.0,9157.0,7182.0,2.85
262,00976,TRUJILLO ALTO,PR,"TRUJILLO ALTO, PR",,18.36,-66.01,61084.0,39.3,30027.0,16207.0,21694.0,2.78
265,00754,SAN LORENZO,PR,"SAN LORENZO, PR",,18.19,-65.96,39218.0,39.5,16927.0,10663.0,13676.0,2.86
266,00685,SAN SEBASTIAN,PR,"SAN SEBASTIAN, PR",,18.33,-66.99,40102.0,41.7,13840.0,7577.0,14046.0,2.84
267,00757,SANTA ISABEL,PR,"SANTA ISABEL, PR",,17.97,-66.4,22732.0,36.0,15295.0,9545.0,7757.0,2.93
268,00953,TOA ALTA,PR,"TOA ALTA, PR",,18.39,-66.25,72712.0,36.6,29793.0,14042.0,21935.0,3.3
270,00949,TOA BAJA,PR,"TOA BAJA, PR",,18.44,-66.25,77458.0,38.4,25226.0,12656.0,26248.0,2.94
273,00641,UTUADO,PR,"UTUADO, PR",,18.27,-66.7,28925.0,40.8,16181.0,8000.0,9440.0,3.05
274,00692,VEGA ALTA,PR,"VEGA ALTA, PR",,18.41,-66.32,36700.0,36.6,18593.0,10594.0,11904.0,3.01
275,00693,VEGA BAJA,PR,"VEGA BAJA, PR",,18.44,-66.39,57428.0,39.4,17624.0,9622.0,17873.0,3.19
277,00765,VIEQUES,PR,"VIEQUES, PR",,18.42,-65.83,8801.0,43.5,17604.0,9881.0,2585.0,3.4
278,00766,VILLALBA,PR,"VILLALBA, PR",,18.13,-66.48,24489.0,37.1,18670.0,8706.0,8030.0,3.03
279,00767,YABUCOA,PR,"YABUCOA, PR",,18.04,-65.87,35734.0,40.7,16342.0,8532.0,12045.0,2.96
280,00698,YAUCO,PR,"YAUCO, PR",,18.03,-66.86,38502.0,41.4,14734.0,8016.0,10643.0,3.59
281,02467,CHESTNUT HILL,MA,"CHESTNUT HILL, MA",Massachusetts,42.31,-71.16,22048.0,23.1,108413.0,51951.0,6198.0,2.36
282,02468,WABAN,MA,"WABAN, MA",Massachusetts,42.32,-71.23,5485.0,47.8,190139.0,83115.0,1908.0,2.83
284,02451,WALTHAM,MA,"WALTHAM, MA",Massachusetts,42.38,-71.24,18130.0,37.9,91359.0,45311.0,7341.0,2.46
285,02452,WALTHAM,MA,"WALTHAM, MA",Massachusetts,42.38,-71.24,15295.0,32.7,83283.0,35454.0,5017.0,2.21
286,02453,WALTHAM,MA,"WALTHAM, MA",Massachusetts,42.38,-71.24,29256.0,32.0,75550.0,36000.0,11270.0,2.31
290,02472,WATERTOWN,MA,"WATERTOWN, MA",Massachusetts,42.36,-71.17,33874.0,38.1,91991.0,48679.0,14747.0,2.27
293,02481,WELLESLEY HILLS,MA,"WELLESLEY HILLS, MA",Massachusetts,42.31,-71.27,16328.0,36.3,179655.0,88947.0,4747.0,3.01
294,02482,WELLESLEY,MA,"WELLESLEY, MA",Massachusetts,42.3,-71.28,10959.0,43.0,158468.0,77059.0,3862.0,2.64
295,02493,WESTON,MA,"WESTON, MA",Massachusetts,42.36,-71.26,11946.0,43.3,191744.0,94419.0,3834.0,2.9
