id,zipcode,city,state_abbr,city_state,state,lat,lon,population,median_age,household_income,per_capita_income,monthly_housing_cost,avg_household_size_by_tenure
20,07481,WYCKOFF,NJ,"WYCKOFF, NJ",New Jersey,40.99,-74.16,16729.0,43.9,144787.0,65670.0,5660.0,2.9
21,10451,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,45931.0,30.8,26541.0,14314.0,17178.0,2.66
22,10452,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,74520.0,30.4,26636.0,12851.0,24638.0,2.99
23,10453,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,79143.0,30.0,26120.0,12692.0,25142.0,3.07
24,10454,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,37850.0,28.9,19271.0,11362.0,12392.0,2.98
25,10455,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,38114.0,28.0,21379.0,11685.0,12803.0,2.89
26,10456,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,87796.0,30.4,22604.0,12206.0,28200.0,3.04
27,10457,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,69411.0,28.5,24445.0,12792.0,22066.0,3.03
28,10458,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,74911.0,28.8,24478.0,13754.0,25305.0,2.83
29,10459,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,47000.0,27.7,21913.0,12116.0,15382.0,3.0
30,10460,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,56011.0,29.1,22625.0,12560.0,19359.0,2.85
31,10461,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,51599.0,38.5,50329.0,25921.0,19421.0,2.58
32,10462,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,75709.0,35.3,46001.0,21412.0,28498.0,2.64
33,10463,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,69371.0,39.6,53282.0,30472.0,27386.0,2.44
34,10464,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,3974.0,52.6,61063.0,40195.0,2033.0,1.95
35,10465,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,43897.0,40.2,63352.0,29519.0,15800.0,2.69
36,10466,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,71631.0,35.3,44038.0,19509.0,22682.0,3.12
37,10467,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,96319.0,32.9,35358.0,17934.0,34577.0,2.74
38,10468,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,73205.0,31.7,32985.0,15750.0,24363.0,2.94
39,10469,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,71580.0,36.9,55724.0,23299.0,22144.0,3.12
40,10470,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,15647.0,36.5,56058.0,27749.0,5892.0,2.64
41,10471,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,21792.0,42.1,71286.0,45173.0,8758.0,2.15
42,10472,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,67915.0,30.5,31594.0,15516.0,20987.0,3.21
43,10473,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,58403.0,35.7,37616.0,20335.0,20297.0,2.86
44,10474,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,12723.0,28.5,23297.0,11370.0,3769.0,3.07
45,10475,BRONX,NY,"BRONX, NY",New York,40.84,-73.87,41625.0,45.8,45460.0,26505.0,17575.0,2.3
47,10001,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,20579.0,35.7,76138.0,74212.0,10728.0,1.79
48,10002,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,80323.0,39.9,32265.0,25518.0,32238.0,2.45
49,10003,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,56614.0,32.2,91767.0,73196.0,27618.0,1.73
50,10004,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,2780.0,33.8,127281.0,127628.0,1469.0,1.86
51,10005,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,5724.0,28.4,120729.0,99403.0,3323.0,1.72
52,10006,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,2696.0,31.5,115787.0,98790.0,1659.0,1.6
53,10007,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,6188.0,34.5,210125.0,156554.0,2459.0,2.16
55,10009,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,62397.0,37.0,59034.0,44705.0,29892.0,2.06
56,10010,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,29396.0,35.3,95556.0,84619.0,15818.0,1.7
57,10011,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,51853.0,40.3,101515.0,113300.0,29668.0,1.68
58,10012,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,24703.0,33.4,77853.0,70333.0,12847.0,1.83
59,10013,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,26090.0,35.5,68790.0,78155.0,10690.0,2.2
60,10014,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,30893.0,37.3,105144.0,104544.0,18496.0,1.64
61,10016,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,52624.0,32.7,101979.0,88265.0,28711.0,1.78
62,10017,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,16137.0,35.9,108250.0,108756.0,10111.0,1.58
63,10018,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,6147.0,31.6,87813.0,67612.0,3102.0,1.86
64,10019,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,40351.0,37.7,80519.0,83097.0,24056.0,1.66
66,10021,NEW YORK,NY,"NEW YORK, NY",New York,40.77,-73.95,42646.0,40.8,106236.0,113504.0,23377.0,1.8
67,10022,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,29317.0,45.6,106888.0,123140.0,17504.0,1.66
68,10023,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,60447.0,41.2,105311.0,99534.0,32610.0,1.8
69,10024,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,58991.0,41.5,110091.0,101078.0,29381.0,1.97
70,10025,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,96449.0,37.7,68463.0,55878.0,43571.0,2.08
71,10026,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,36797.0,33.1,42058.0,28181.0,14112.0,2.54
72,10027,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,61018.0,30.9,35694.0,26335.0,23052.0,2.34
73,10028,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,45799.0,39.7,107976.0,108314.0,24739.0,1.85
74,10029,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,79031.0,32.7,31254.0,23812.0,29165.0,2.61
75,10030,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,29364.0,34.6,30674.0,23500.0,12272.0,2.35
76,10031,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,59708.0,31.8,36495.0,22867.0,20919.0,2.84
77,10032,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,61650.0,34.2,36095.0,18608.0,20079.0,3.01
78,10033,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,57073.0,35.6,41352.0,24088.0,19400.0,2.89
79,10034,NEW YORK,NY,"NEW YORK, NY",New York,40.71,-73.99,41200.0,36.4,43049.0,23071.0,15058.0,2.73
82,00714,ARROYO,PR,"ARROYO, PR",,17.97,-66.06,19542.0,35.2,16114.0,8091.0,6059.0,3.22
83,00616,BAJADERO,PR,"BAJADERO, PR",,18.4,-66.66,10750.0,39.9,16279.0,8613.0,3574.0,3.0
84,00617,BARCELONETA,PR,"BARCELONETA, PR",,18.45,-66.53,24733.0,35.7,15114.0,8358.0,8046.0,3.07
85,00794,BARRANQUITAS,PR,"BARRANQUITAS, PR",,18.18,-66.3,30674.0,32.1,14786.0,6937.0,9037.0,3.37
86,00622,BOQUERON,PR,"BOQUERON, PR",,17.99,-67.15,5923.0,44.6,12059.0,8168.0,2027.0,2.91
87,00623,CABO ROJO,PR,"CABO ROJO, PR",,18.08,-67.14,44943.0,38.4,16447.0,9197.0,13321.0,3.37
88,00627,CAMUY,PR,"CAMUY, PR",,18.48,-66.84,35085.0,37.5,17762.0,8368.0,10987.0,3.18
89,00729,CANOVANAS,PR,"CANOVANAS, PR",,18.37,-65.9,54914.0,34.2,23574.0,10161.0,16178.0,3.38
90,00979,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,16247.0,46.5,39747.0,26056.0,7374.0,2.2
92,00982,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,16656.0,41.3,25489.0,12535.0,6029.0,2.76
93,00983,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,42485.0,36.3,27121.0,13904.0,14507.0,2.93
95,00985,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,37382.0,38.4,26653.0,12074.0,12472.0,2.98
97,00987,CAROLINA,PR,"CAROLINA, PR",,18.4,-65.98,59995.0,36.0,32364.0,13797.0,19863.0,3.0
99,00736,CAYEY,PR,"CAYEY, PR",,18.11,-66.16,51689.0,36.8,20874.0,10477.0,16924.0,3.05
100,00739,CIDRA,PR,"CIDRA, PR",,18.17,-66.15,39171.0,36.8,24295.0,11507.0,12066.0,3.23
101,00769,COAMO,PR,"COAMO, PR",,18.08,-66.36,40088.0,35.1,16799.0,8363.0,12924.0,3.09
102,00782,COMERIO,PR,"COMERIO, PR",,18.22,-66.22,18989.0,35.6,12503.0,7146.0,5711.0,3.32
103,00783,COROZAL,PR,"COROZAL, PR",,18.34,-66.31,36756.0,34.9,15813.0,7390.0,10500.0,3.49
107,00659,HATILLO,PR,"HATILLO, PR",,18.48,-66.82,41945.0,37.1,18669.0,8783.0,13109.0,3.19
108,00660,HORMIGUEROS,PR,"HORMIGUEROS, PR",,18.14,-67.12,17217.0,42.0,20428.0,10368.0,6334.0,2.69
109,00791,HUMACAO,PR,"HUMACAO, PR",,18.15,-65.81,53104.0,38.3,20336.0,10829.0,16769.0,3.13
111,00662,ISABELA,PR,"ISABELA, PR",,18.5,-67.02,43598.0,38.0,14735.0,7760.0,14229.0,3.05
112,00664,JAYUYA,PR,"JAYUYA, PR",,18.22,-66.59,16665.0,33.7,17048.0,7623.0,4840.0,3.43
113,00795,JUANA DIAZ,PR,"JUANA DIAZ, PR",,18.05,-66.5,48403.0,34.7,17006.0,8107.0,15461.0,3.11
114,00777,JUNCOS,PR,"JUNCOS, PR",,18.22,-65.91,40945.0,34.3,19053.0,9593.0,12597.0,3.23
115,00728,PONCE,PR,"PONCE, PR",,17.98,-66.6,43260.0,35.7,18849.0,8934.0,13362.0,3.05
116,00725,CAGUAS,PR,"CAGUAS, PR",,18.23,-66.03,91035.0,37.0,20944.0,11368.0,30765.0,2.94
118,00727,CAGUAS,PR,"CAGUAS, PR",,18.23,-66.03,56679.0,37.6,28864.0,14976.0,19203.0,2.94
120,00735,CEIBA,PR,"CEIBA, PR",,18.26,-65.64,13803.0,38.6,20543.0,9261.0,4402.0,3.12
122,00638,CIALES,PR,"CIALES, PR",,18.33,-66.47,18997.0,35.9,13735.0,6230.0,5668.0,3.34
123,00780,COTO LAUREL,PR,"COTO LAUREL, PR",,18.09,-66.57,13340.0,38.1,23491.0,12948.0,4084.0,3.26
125,00646,DORADO,PR,"DORADO, PR",,18.47,-66.27,38179.0,36.9,28530.0,14591.0,12185.0,3.13
126,00647,ENSENADA,PR,"ENSENADA, PR",,17.96,-66.94,5869.0,37.6,14533.0,7421.0,1807.0,3.24
127,00738,FAJARDO,PR,"FAJARDO, PR",,18.33,-65.65,35127.0,38.0,21779.0,10805.0,12439.0,2.8
128,00650,FLORIDA,PR,"FLORIDA, PR",,18.36,-66.56,15120.0,34.7,16166.0,6884.0,4558.0,3.31
129,00652,GARROCHALES,PR,"GARROCHALES, PR",,18.45,-66.6,3244.0,39.5,10423.0,7991.0,1159.0,2.74
130,00653,GUANICA,PR,"GUANICA, PR",,17.97,-66.93,13502.0,36.6,13292.0,6548.0,4004.0,3.36
131,00784,GUAYAMA,PR,"GUAYAMA, PR",,17.97,-66.11,44782.0,34.6,17680.0,9008.0,14176.0,3.06
133,00656,GUAYANILLA,PR,"GUAYANILLA, PR",,18.02,-66.79,21438.0,35.8,14669.0,7022.0,6569.0,3.26
134,00965,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,9256.0,35.5,14874.0,7355.0,3161.0,2.91
135,00966,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,17445.0,40.9,52813.0,32920.0,6443.0,2.68
136,00968,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,3986.0,52.3,40000.0,32422.0,1952.0,2.04
137,00969,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,42731.0,39.4,50728.0,26075.0,15034.0,2.82
139,00971,GUAYNABO,PR,"GUAYNABO, PR",,18.38,-66.11,30042.0,39.5,22550.0,12479.0,9963.0,2.99
140,00778,GURABO,PR,"GURABO, PR",,18.25,-65.97,45564.0,35.7,27859.0,13585.0,13521.0,3.35
141,00667,LAJAS,PR,"LAJAS, PR",,18.04,-67.06,26102.0,39.2,13843.0,6650.0,8345.0,3.12
143,00669,LARES,PR,"LARES, PR",,18.29,-66.88,29569.0,37.1,12063.0,6594.0,9541.0,3.08
144,00670,LAS MARIAS,PR,"LAS MARIAS, PR",,18.27,-67.06,9814.0,37.3,14438.0,6526.0,3270.0,2.98
145,00771,LAS PIEDRAS,PR,"LAS PIEDRAS, PR",,18.18,-65.86,38231.0,35.6,19198.0,9881.0,11549.0,3.3
148,00934,FORT BUCHANAN,PR,"FORT BUCHANAN, PR",,18.41,-66.11,266.0,29.0,64398.0,23214.0,79.0,3.13
151,00772,LOIZA,PR,"LOIZA, PR",,18.43,-65.88,21883.0,35.2,16151.0,7719.0,6636.0,3.29
152,00773,LUQUILLO,PR,"LUQUILLO, PR",,18.37,-65.71,20050.0,37.6,20084.0,10823.0,6714.0,2.97
153,00674,MANATI,PR,"MANATI, PR",,18.43,-66.48,44365.0,37.1,17560.0,9303.0,15558.0,2.83
154,00606,MARICAO,PR,"MARICAO, PR",,18.18,-66.98,6593.0,36.8,12098.0,6025.0,1754.0,3.74
155,00707,MAUNABO,PR,"MAUNABO, PR",,18.0,-65.9,12201.0,37.7,16043.0,7416.0,4001.0,3.05
157,00680,MAYAGUEZ,PR,"MAYAGUEZ, PR",,18.2,-67.14,57220.0,38.2,14877.0,8532.0,20354.0,2.74
159,00682,MAYAGUEZ,PR,"MAYAGUEZ, PR",,18.2,-67.14,32899.0,34.3,15312.0,11052.0,11387.0,2.87
160,00715,MERCEDITA,PR,"MERCEDITA, PR",,18.0,-66.56,4270.0,41.6,15029.0,9976.0,1310.0,3.22
161,00676,MOCA,PR,"MOCA, PR",,18.39,-67.11,40145.0,35.1,14362.0,7311.0,11484.0,3.47
162,00687,MOROVIS,PR,"MOROVIS, PR",,18.32,-66.4,32617.0,33.3,14596.0,6728.0,9138.0,3.56
163,00718,NAGUABO,PR,"NAGUABO, PR",,18.21,-65.73,26604.0,34.1,16655.0,8245.0,8378.0,3.16
164,00719,NARANJITO,PR,"NARANJITO, PR",,18.3,-66.24,30992.0,34.9,16062.0,8366.0,8274.0,3.74
165,00720,OROCOVIS,PR,"OROCOVIS, PR",,18.22,-66.39,23259.0,34.8,14274.0,6709.0,6858.0,3.37
166,00723,PATILLAS,PR,"PATILLAS, PR",,18.0,-66.01,19225.0,38.3,14777.0,7375.0,6173.0,3.11
167,00624,PENUELAS,PR,"PENUELAS, PR",,18.06,-66.72,26016.0,33.4,15500.0,6929.0,7935.0,3.27
168,00716,PONCE,PR,"PONCE, PR",,17.98,-66.6,32840.0,36.5,18845.0,11754.0,11651.0,2.79
169,00717,PONCE,PR,"PONCE, PR",,17.98,-66.6,18615.0,33.7,14178.0,9317.0,7369.0,2.49
170,00730,PONCE,PR,"PONCE, PR",,17.98,-66.6,39124.0,36.3,16595.0,9886.0,13254.0,2.92
171,00731,PONCE,PR,"PONCE, PR",,17.98,-66.6,13869.0,40.3,14974.0,8236.0,4581.0,3.02
175,00740,PUERTO REAL,PR,"PUERTO REAL, PR",,18.33,-65.63,1730.0,28.8,11429.0,6671.0,566.0,3.06
176,00741,PUNTA SANTIAGO,PR,"PUNTA SANTIAGO, PR",,18.15,-65.76,5189.0,37.5,17192.0,8302.0,1633.0,3.17
177,00678,QUEBRADILLAS,PR,"QUEBRADILLAS, PR",,18.47,-66.93,27419.0,37.3,13975.0,7012.0,9048.0,3.02
178,00677,RINCON,PR,"RINCON, PR",,18.34,-67.25,15197.0,41.2,16590.0,8942.0,5491.0,2.76
181,00745,RIO GRANDE,PR,"RIO GRANDE, PR",,18.38,-65.83,54984.0,37.0,22931.0,10967.0,17126.0,3.14
182,00637,SABANA GRANDE,PR,"SABANA GRANDE, PR",,18.08,-66.96,25312.0,38.5,15882.0,7791.0,7500.0,3.35
183,00688,SABANA HOYOS,PR,"SABANA HOYOS, PR",,18.38,-66.62,13036.0,40.1,14306.0,6680.0,3876.0,3.07
184,00952,SABANA SECA,PR,"SABANA SECA, PR",,18.42,-66.19,10099.0,37.8,17856.0,9100.0,3412.0,2.94
185,00751,SALINAS,PR,"SALINAS, PR",,17.97,-66.29,23203.0,36.2,13323.0,7525.0,7857.0,2.93
186,00690,SAN ANTONIO,PR,"SAN ANTONIO, PR",,18.49,-67.09,6174.0,33.2,17208.0,8296.0,1929.0,3.2
187,00683,SAN GERMAN,PR,"SAN GERMAN, PR",,18.08,-67.04,33581.0,40.3,15412.0,9039.0,11396.0,2.89
188,00901,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,6257.0,42.2,15608.0,22628.0,2536.0,1.92
191,00907,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,17049.0,47.7,32025.0,29357.0,8162.0,2.07
193,00909,SAN JUAN,PR,"SAN JUAN, PR",,18.44,-66.06,5394.0,38.0,14912.0,10367.0,2387.0,2.22
195,00911,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,7481.0,48.6,28578.0,27331.0,3790.0,1.95
196,00912,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,6353.0,39.7,18934.0,12797.0,2501.0,2.45
197,00913,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,8648.0,27.7,7892.0,10847.0,3466.0,2.5
199,00915,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,32368.0,35.7,12926.0,7029.0,11801.0,2.73
201,00917,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,21275.0,44.7,17017.0,12673.0,8457.0,2.45
202,00918,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,16890.0,38.8,28710.0,22160.0,7521.0,2.23
204,00920,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,19528.0,42.7,25191.0,15098.0,7443.0,2.62
205,00921,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,38800.0,36.0,19079.0,11405.0,14079.0,2.72
207,00923,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,30072.0,36.5,16164.0,10401.0,11130.0,2.66
208,00924,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,57860.0,35.0,19720.0,11147.0,20118.0,2.83
209,00925,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,6896.0,34.2,14209.0,10371.0,2856.0,2.19
210,00926,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,108427.0,39.4,36008.0,21280.0,38084.0,2.82
211,00927,SAN JUAN,PR,"SAN JUAN, PR",,18.4,-66.06,15769.0,44.4,34633.0,28626.0,6280.0,2.5
219,00956,BAYAMON,PR,"BAYAMON, PR",,18.28,-66.13,79371.0,37.8,22374.0,10530.0,26689.0,2.94
220,00957,BAYAMON,PR,"BAYAMON, PR",,18.28,-66.13,46330.0,36.8,22484.0,11084.0,15415.0,2.99
222,00959,BAYAMON,PR,"BAYAMON, PR",,18.28,-66.13,48030.0,38.1,26612.0,13900.0,18145.0,2.62
239,02478,BELMONT,MA,"BELMONT, MA",Massachusetts,42.39,-71.18,24691.0,40.8,105731.0,56386.0,9501.0,2.57
241,02445,BROOKLINE,MA,"BROOKLINE, MA",Massachusetts,42.32,-71.14,20853.0,35.3,104069.0,66539.0,8645.0,2.36
242,02446,BROOKLINE,MA,"BROOKLINE, MA",Massachusetts,42.32,-71.14,28807.0,33.3,78414.0,58178.0,13407.0,2.1
244,02420,LEXINGTON,MA,"LEXINGTON, MA",Massachusetts,42.44,-71.23,13927.0,47.2,139174.0,70746.0,4999.0,2.72
245,02421,LEXINGTON,MA,"LEXINGTON, MA",Massachusetts,42.44,-71.23,17600.0,44.6,136653.0,69647.0,6456.0,2.68
246,02492,NEEDHAM,MA,"NEEDHAM, MA",Massachusetts,42.28,-71.24,19950.0,43.1,133925.0,63289.0,6930.0,2.78
247,02494,NEEDHAM HEIGHTS,MA,"NEEDHAM HEIGHTS, MA",Massachusetts,42.28,-71.24,9055.0,43.2,105762.0,53997.0,3439.0,2.56
249,02458,NEWTON,MA,"NEWTON, MA",Massachusetts,42.33,-71.2,11362.0,40.2,89238.0,57007.0,4771.0,2.36
250,02459,NEWTON CENTER,MA,"NEWTON CENTER, MA",Massachusetts,42.31,-71.19,18210.0,42.7,129318.0,68803.0,6522.0,2.58
251,02460,NEWTONVILLE,MA,"NEWTONVILLE, MA",Massachusetts,42.35,-71.2,8639.0,41.6,100551.0,59045.0,3473.0,2.47
252,02461,NEWTON HIGHLANDS,MA,"NEWTON HIGHLANDS, MA",Massachusetts,42.31,-71.2,6856.0,41.6,127656.0,63983.0,2533.0,2.71
253,02462,NEWTON LOWER FALLS,MA,"NEWTON LOWER FALLS, MA",Massachusetts,42.33,-71.25,1292.0,52.6,80900.0,74628.0,594.0,2.03
254,02464,NEWTON UPPER FALLS,MA,"NEWTON UPPER FALLS, MA",Massachusetts,42.31,-71.22,3112.0,37.8,83780.0,45520.0,1321.0,2.29
255,02465,WEST NEWTON,MA,"WEST NEWTON, MA",Massachusetts,42.35,-71.22,11822.0,43.0,128672.0,69703.0,4300.0,2.72
256,02466,AUBURNDALE,MA,"AUBURNDALE, MA",Massachusetts,42.34,-71.24,8591.0,34.7,107560.0,50397.0,3022.0,2.43
258,00961,BAYAMON,PR,"BAYAMON, PR",,18.41,-66.15,33000.0,40.6,30952.0,15349.0,11434.0,2.67
259,00962,CATANO,PR,"CATANO, PR",,18.43,-66.11,22200.0,34.2,15565.0,7970.0,7417.0,2.99
262,00976,TRUJILLO ALTO,PR,"TRUJILLO ALTO, PR",,18.36,-66.01,64104.0,36.0,30525.0,14682.0,21554.0,2.94
265,00754,SAN LORENZO,PR,"SAN LORENZO, PR",,18.19,-65.96,40631.0,36.9,18029.0,9915.0,13052.0,3.1
266,00685,SAN SEBASTIAN,PR,"SAN SEBASTIAN, PR",,18.33,-66.99,42552.0,38.9,13705.0,6641.0,12166.0,3.48
267,00757,SANTA ISABEL,PR,"SANTA ISABEL, PR",,17.97,-66.4,23261.0,33.7,18024.0,9159.0,7646.0,3.04
268,00953,TOA ALTA,PR,"TOA ALTA, PR",,18.39,-66.25,73159.0,34.4,27554.0,12547.0,21765.0,3.35
270,00949,TOA BAJA,PR,"TOA BAJA, PR",,18.44,-66.25,82068.0,35.6,25173.0,11965.0,27566.0,2.97
273,00641,UTUADO,PR,"UTUADO, PR",,18.27,-66.7,30771.0,38.5,14620.0,7391.0,9641.0,3.18
274,00692,VEGA ALTA,PR,"VEGA ALTA, PR",,18.41,-66.32,37615.0,34.6,18145.0,9255.0,10896.0,3.4
275,00693,VEGA BAJA,PR,"VEGA BAJA, PR",,18.44,-66.39,60873.0,36.8,16230.0,8646.0,17668.0,3.43
277,00765,VIEQUES,PR,"VIEQUES, PR",,18.42,-65.83,9236.0,41.9,16747.0,8246.0,2888.0,3.19
278,00766,VILLALBA,PR,"VILLALBA, PR",,18.13,-66.48,26315.0,33.3,15859.0,7547.0,7722.0,3.39
279,00767,YABUCOA,PR,"YABUCOA, PR",,18.04,-65.87,37863.0,36.7,17965.0,7852.0,11671.0,3.23
280,00698,YAUCO,PR,"YAUCO, PR",,18.03,-66.86,41788.0,38.4,14810.0,7281.0,11997.0,3.46
281,02467,CHESTNUT HILL,MA,"CHESTNUT HILL, MA",Massachusetts,42.31,-71.16,22796.0,23.1,113952.0,53382.0,6351.0,2.42
282,02468,WABAN,MA,"WABAN, MA",Massachusetts,42.32,-71.23,5251.0,49.8,197660.0,87575.0,1876.0,2.75
284,02451,WALTHAM,MA,"WALTHAM, MA",Massachusetts,42.38,-71.24,16573.0,39.5,79637.0,43374.0,7285.0,2.26
285,02452,WALTHAM,MA,"WALTHAM, MA",Massachusetts,42.38,-71.24,14434.0,30.2,74257.0,31130.0,4693.0,2.22
286,02453,WALTHAM,MA,"WALTHAM, MA",Massachusetts,42.38,-71.24,29829.0,32.3,68805.0,32548.0,11455.0,2.32
290,02472,WATERTOWN,MA,"WATERTOWN, MA",Massachusetts,42.36,-71.17,32274.0,38.7,83355.0,43150.0,14081.0,2.22
293,02481,WELLESLEY HILLS,MA,"WELLESLEY HILLS, MA",Massachusetts,42.31,-71.27,16332.0,37.8,177440.0,81969.0,4757.0,2.93
294,02482,WELLESLEY,MA,"WELLESLEY, MA",Massachusetts,42.3,-71.28,10513.0,42.0,130480.0,63248.0,3771.0,2.5
295,02493,WESTON,MA,"WESTON, MA",Massachusetts,42.36,-71.26,11430.0,43.6,176875.0,97822.0,3724.0,2.85
